2691690;RU; ;LAURO MAIA;1329;9585298.0;553119.0
3543260;AV; ;0013 DE MAIO;1922;9586109.0;551726.0
4700704;RU;DNA;TERESA CRISTINA;642;;
63371;RU; ;DRAGAO DO MAR;30;9588660.0;553295.0
6006131;RU;PDE;FRANCISCO PINTO;316;9586232.0;551136.0
5503692;RU; ;BELIZARIO TAVORA;465;9584486.0;554954.0
5925323;RU; ;AQUILES BEVILAQUA;32;9586266.0;553216.0
1164283;RU;FIS;VIEIRA;4400;9584437.0;553901.0
179956;RU; ;SORIANO ALBUQUERQUE;565;9585656.0;553834.0
5654645;RU; ;MARTINHO RODRIGUES;1201;9584520.0;552840.0
4113584;RU; ;LAURO MAIA;1329;;
1640082;AV; ;ALBERTO NEPOMUCENO;199;9588510.0;552860.0
2696521;RU;CON;TRISTAO;564;9586734.0;552566.0
3510321;RU; ;HENRIQUE RABELO;1446;9586263.0;553192.0
924438;RU;SEN;POMPEU;2897;9586203.0;551695.0
209394;RU;FIS;VIEIRA;3930;9584898.0;553832.0
2821412;RU;NSA;DA PIEDADE;27;9586656.0;553106.0
5204221;RU;PDE;MORORO;967;9588283.0;551416.0
979617;RU;SEN;JAGUARIBE;574;9588778.0;552083.0
213695;TR; ;PROGRESSO;111;9584211.0;554153.0
2589212;RU;CEL;ALVES TEIXEIRA;615;9586016.0;553715.0
1560767;AV; ;ANTONIO SALES;147;9586666.0;553279.0
210802;RU;CAP;TIBURCIO DA FROTA;1320;9585047.0;554699.0
2734612;RU; ;AFONSO VIZEU;6;9588202.0;553267.0
3896291;RU; ;AFONSO VIZEU;6;;
219935;RU;CAP;GUSTAVO;4051;9584775.0;553739.0
4706097;RU; ;NOGUEIRA ACIOLI;2236;9586276.0;553245.0
4636958;RU; ;J DA PENHA;872;9586807.0;553234.0
1734177;RU; ;SORIANO ALBUQUERQUE;155;9585786.0;553099.0
4973531;RU; ;CASTRO ALVES;513;;
4826923;TR; ;DAVI PASCOAL;57;9587908.0;550710.0
9693;RU; ;ADARIAS DE LIMA;276;9588852.0;551747.0
5798071;RU; ;JOSE PINTO DO CARMO;171;;
5671387;RU;BAR;DE ARATANHA;1050;9586375.0;552259.0
5417368;AV; ;0013 DE MAIO;2266;9586320.0;551465.0
4292304;AV; ;TRISTAO GONCALVES;1390;;
307537;RU; ;EPIFANIO LEITE;136;9588258.0;550619.0
5271699;RU; ;TIBURCIO RODRIGUES;100;9584580.0;553503.0
183274;RU;CEL;LINHARES;2290;9585880.0;555832.0
219987;RU;CAP;GUSTAVO;4403;9584409.0;553813.0
825;RU;MAJ;FACUNDO;733;9587814.0;552395.0
1734184;RU; ;SORIANO ALBUQUERQUE;155;9585786.0;553099.0
1775312;AV;VIS;DO RIO BRANCO;2125;9586682.0;552996.0
2699653;RU;CAP;MELO;3880;9584842.0;554101.0
5527015;RU; ;LIBERATO BARROSO;1115;9588236.0;551432.0
2648901;RU; ;CONFUCIO PAMPLONA;157;9586753.0;551582.0
65565;RU; ;BATURITE;124;9588468.0;553002.0
2710535;RU; ;DOS CARIRIS;43;9588944.0;553665.0
1156717;AV;BAR;DE STUDART;2360;9586248.0;554490.0
2574665;RU; ;DO CORRENTE;194;9587797.0;550789.0
4801684;RU; ;DOS CAMPEOES;34;9585479.0;554478.0
185916;AV;BAR;DE STUDART;3103;9585407.0;554267.0
38415;RU;DOM;JERONIMO;926;9586684.0;550875.0
5515137;RU; ;CAIO CARLOS;149;;
4704904;VL; ;MARIA NOGUEIRA;38;9584962.0;554610.0
138481;RU; ;RODRIGUES JUNIOR;543;9587797.0;553347.0
1080315;RU; ;ANA GONCALVES;426;9584478.0;554167.0
174198;AV;VIS;DO RIO BRANCO;1798;9587019.0;552885.0
5174520;RU;DOR;JOAO DE DEUS;173;9586090.0;552877.0
276137;RU; ;RUBIA SAMPAIO;1370;9587295.0;550984.0
183171;RU; ;LEONARDO MOTA;2995;9585203.0;555421.0
5690417;RU; ;DO CORRENTE;95;9587848.0;550765.0
2688620;VI; ;FERREA PARANGABA MUCURIPE;6906;9584337.0;554505.0
4037696;;;;;;
2473294;;;;;9586840.0;551662.0
308105;RU; ;ADOLFO CAMPELO;133;9588752.0;550559.0
4586781;RU; ;BELIZARIO TAVORA;465;9584485.0;554960.0
2049896;AV; ;CARAPINIMA;2200;9586811.0;551097.0
4957834;AV;VIS;DO RIO BRANCO;1351;9587447.0;552801.0
1180395;RU; ;GONCALVES LEDO;2550;9586365.0;553391.0
308237;RU;CEL;MESSIAS FILOMENO;2;9588976.0;550606.0
5475896;RU; ;HENRIQUE RABELO;1446;9586264.0;553195.0
2733366;RU; ;FLORO BARTOLOMEU;763;9584446.0;554773.0
4018551;;;;;;
5895396;RU; ;HENRIQUE RABELO;1446;9586263.0;553192.0
5462521;RU; ;DOMINGOS OLIMPIO;794;9586990.0;552144.0
175799;RU;DNA;LEOPOLDINA;1529;9586848.0;553118.0
5362574;RU;ECV;PINHEIRO;4369;9584456.0;554657.0
989296;RU; ;JULIO CESAR;237;9585900.0;551147.0
2711481;RU; ;DOMINGOS OLIMPIO;480;9586939.0;552356.0
5594857;AV;BAR;DE STUDART;2441;9586112.0;554476.0
5983959;RU; ;JULIO PINTO;2075;;
5832673;RU; ;ROCHA LIMA;135;9587060.0;553012.0
175951;RU; ;JOAQUIM TORRES;268;9586513.0;553234.0
137422;AV;VIS;DO RIO BRANCO;1372;9587420.0;552796.0
5501407;RU; ;JUSTINIANO DE SERPA;702;9586939.0;550944.0
6030698;RU; ;JUVENAL GALENO;110;9586545.0;551451.0
2586825;RU; ;CONFUCIO PAMPLONA;157;9586756.0;551585.0
2711237;RU; ;RODRIGUES JUNIOR;1291;9587086.0;553080.0
3609010;RU; ;LAURO MAIA;1375;9585242.0;553197.0
2687589;TR; ;LIBERTADOR;64;9584278.0;554020.0
5605380;RU; ;SOLON PINHEIRO;1000;9586751.0;552274.0
2890373;AV; ;PONTES VIEIRA;1380;9585271.0;554499.0
185870;AV;BAR;DE STUDART;3103;9585407.0;554267.0
30023;VL; ;DEMONIER;34;9586071.0;552297.0
28945;RU; ;ANTONIO POMPEU;522;9587145.0;552377.0
2687428;RU; ;JUVENAL GALENO;634;9586873.0;551066.0
34274;RU;STA;MARIA;8;9586718.0;552069.0
5179929;RU; ;HERMINIO BARROSO;4327;9584424.0;554360.0
5461763;AV; ;CARAPINIMA;2200;9585584.0;549691.0
32239;RU;BAR;DE ARATANHA;1050;9586375.0;552259.0
213791;RU;CAP;DAKIR;80;9584260.0;554079.0
174401;AV;VIS;DO RIO BRANCO;2390;9586438.0;553007.0
5576307;RU; ;JOSE VILAR;3121;9585471.0;554507.0
4097963;;;;;;
4212070;RU; ;PACUJA;78;9584973.0;555014.0
211274;RU;MON;SALAZAR;1247;9584927.0;554609.0
4506718;RU;CAP;GUSTAVO;4437;9584385.0;553820.0
5509375;RU; ;WALDERY UCHOA;458;9586036.0;551088.0
835491;RU;FRI;VIDAL;2083;9584637.0;553639.0
2700200;RU; ;ANA GONCALVES;819;9584514.0;554566.0
318328;AV; ;FRANCISCO SA;1771;9588520.0;550929.0
4346459;RU; ;ANTONIO POMPEU;440;9587119.0;552486.0
4223638;RU;BAR;DO RIO BRANCO;1302;9587800.0;552254.0
2099102;RU;FIS;VIEIRA;3894;9584929.0;553823.0
306934;RU; ;JUVENAL GALENO;378;9587625.0;550748.0
2103942;VD; ;MOREIRA DA ROCHA;270;9588797.0;553209.0
2101326;RU;PDE;MORORO;465;9588771.0;551570.0
183495;RU;PRO;FRANCISCO GONCALVES;375;9585778.0;555864.0
3121173;AV;BAR;DE STUDART;2300;9586231.0;554241.0
2597962;RU;PDE;ROMA;1167;9586180.0;551959.0
2594741;RU;STA;FE;969;9586893.0;550782.0
4640912;AV;DOM;MANOEL;136;9588241.0;553304.0
2094201;AV; ;FELINO BARROSO;580;9585835.0;552417.0
5142296;VL; ;AMANCIO;4;9584227.0;554285.0
3230494;RU; ;SOBRAL;160;9588261.0;552851.0
276714;RU; ;JUSTINIANO DE SERPA;543;9587101.0;550909.0
5865212;AV; ;FELINO BARROSO;580;9585837.0;552422.0
2091244;RU;SEN;ALENCAR;1517;9588678.0;551295.0
211955;RU; ;CRUZ ABREU;973;9584714.0;554750.0
5400477;RU;NSA;DA PIEDADE;79;9586600.0;553054.0
277081;RU; ;JOAQUIM BARBOSA DOS SANTOS;443;9587169.0;550842.0
5161987;AV; ;FELINO BARROSO;580;9585838.0;552423.0
2099324;RU; ;ANTONIO POMPEU;423;9587112.0;552486.0
2113047;AV; ;0013 DE MAIO;2982;9586934.0;550783.0
5734474;RU;DR;JOSE LOURENCO;2185;9586278.0;554381.0
63032;RU; ;DOS POCINHOS;33;9587989.0;552759.0
2585215;RU; ;0024 DE MAIO;753;9587912.0;551953.0
3110673;RU; ;ADARIAS DE LIMA;124;9588844.0;551910.0
4277060;RU; ;JOAO BRIGIDO;966;9586540.0;553897.0
4613071;RU;FIS;VIEIRA;3311;;
4535686;RU; ;CONFUCIO PAMPLONA;157;9586754.0;551584.0
2002136;RU;PRO;CARVALHO;3584;9584911.0;553914.0
2618854;;;;24;9584328.0;553991.0
2012310;RU;SEN;POMPEU;649;9588358.0;552355.0
2012216;RU;SEN;POMPEU;649;9588358.0;552355.0
2012258;RU;SEN;POMPEU;649;9588358.0;552355.0
2012277;RU;SEN;POMPEU;649;9588358.0;552355.0
4086867;RU;SEN;POMPEU;649;;
2012279;RU;SEN;POMPEU;649;9588358.0;552355.0
4638324;RU;SEN;POMPEU;649;9588358.0;552355.0
2012266;RU;SEN;POMPEU;649;9588358.0;552355.0
4172273;RU;SEN;POMPEU;649;;
5453364;RU;SEN;POMPEU;649;9588358.0;552355.0
2012282;RU;SEN;POMPEU;649;9588358.0;552355.0
2012285;RU;SEN;POMPEU;649;9588358.0;552355.0
2012288;RU;SEN;POMPEU;649;9588358.0;552355.0
5613052;RU;SEN;POMPEU;649;9588358.0;552355.0
3496936;RU;SEN;POMPEU;649;9588358.0;552355.0
2012302;RU;SEN;POMPEU;649;9588358.0;552355.0
4744635;RU;SEN;POMPEU;649;9588358.0;552355.0
2012291;RU;SEN;POMPEU;649;9588358.0;552355.0
2012345;RU;SEN;POMPEU;649;9588186.0;552293.0
5833126;;;;649;9588359.0;552356.0
2012348;RU;SEN;POMPEU;649;9588358.0;552355.0
2012391;RU;SEN;POMPEU;649;9588358.0;552355.0
2012385;RU;SEN;POMPEU;649;9588186.0;552293.0
5702962;RU;SEN;POMPEU;649;;
2012645;RU;SEN;POMPEU;649;9588358.0;552355.0
2012648;RU;SEN;POMPEU;649;9588358.0;552355.0
5441777;RU;SEN;POMPEU;649;9588358.0;552355.0
2012398;RU;SEN;POMPEU;649;9588358.0;552355.0
2012638;RU;SEN;POMPEU;649;9588358.0;552355.0
2012340;RU;SEN;POMPEU;649;9588358.0;552355.0
2012647;RU;SEN;POMPEU;649;9588358.0;552355.0
3989651;RU;SEN;POMPEU;649;;
2012663;RU;SEN;POMPEU;649;9588358.0;552355.0
2012669;RU;SEN;POMPEU;649;9588358.0;552355.0
2012674;RU;SEN;POMPEU;649;9588358.0;552355.0
2012678;RU;SEN;POMPEU;649;9588358.0;552355.0
2012683;RU;SEN;POMPEU;649;9588358.0;552355.0
2012684;RU;SEN;POMPEU;649;9588358.0;552355.0
2012687;RU;SEN;POMPEU;649;9588358.0;552355.0
2002750;RU;SAO;PAULO;571;9588305.0;552148.0
5807595;AV; ;PONTES VIEIRA;609;9585205.0;553795.0
2002392;VL; ;ELIZIANE;104;9584227.0;554005.0
2002391;RU;DOM;PEDRO I;931;9587776.0;551928.0
32463;RU;BAR;DE ARATANHA;146;9587280.0;552579.0
212766;RU;ECV;PINHEIRO;4355;9584408.0;554690.0
3797505;RU;MAL;DEODORO;1404;;
35228;RU;MAL;DEODORO;478;9586651.0;551636.0
2192150;RU;FIS;VIEIRA;4230;9584599.0;553891.0
5884509;RU; ;SILVA JARDIM;995;9586574.0;551894.0
31680;RU; ;NAPOLEAO LAUREANO;218;9585494.0;552303.0
29599;RU; ;CARLOS GOMES;364;9586557.0;552299.0
5867239;RU;MAL;DEODORO;1301;9585913.0;551326.0
31096;RU;MON;OTAVIO DE CASTRO;496;9585878.0;552558.0
6808;RU; ;LIBERATO BARROSO;192;9587953.0;552310.0
4578331;RU; ;PEDRO PEREIRA;692;9587892.0;552040.0
4972615;RU; ;PEDRO PEREIRA;686;9587900.0;552058.0
5251385;RU; ;PEDRO PEREIRA;686;9587900.0;552058.0
9930;RU; ;DO TRILHO;1121;9588902.0;551870.0
1390648;RU;SAO;PAULO;317;9588233.0;552387.0
7049;RU; ;LIBERATO BARROSO;680;9588100.0;551847.0
5571290;RU; ;RUBIA SAMPAIO;1382;9587288.0;550975.0
2638246;;;;733;9587820.0;552397.0
5060962;RU;MAL;DEODORO;670;9586514.0;551547.0
244100;RU;MAL;DEODORO;1366;9585836.0;551298.0
4289489;RU; ;ILDEFONSO ALBANO;2151;9586670.0;553843.0
7353;RU; ;GUILHERME ROCHA;917;9588316.0;551748.0
211147;RU; ;PAULO FIRMEZA;793;9584761.0;554183.0
3021615;RU;MAL;DEODORO;55;9587078.0;551837.0
36503;RU;SEN;CATUNDA;76;9586659.0;551561.0
186387;AV; ;AGUANAMBI;1479;9585559.0;552896.0
37667;RU;PDE;MORORO;1928;9587358.0;551134.0
5487497;RU;GAL;CLARINDO DE QUEIROZ;1090;9587584.0;551804.0
38347;RU;PDE;FRANCISCO PINTO;653;9586481.0;550879.0
30283;RU;CON;TRISTAO;1367;9586018.0;552347.0
29496;RU; ;JOAQUIM MAGALHAES;1033;9586682.0;552320.0
5643993;RU;MON;OTAVIO DE CASTRO;184;9586172.0;552496.0
1726795;RU;DOM;SEBASTIAO LEME;477;9586003.0;552628.0
1752398;RU; ;JOAO CORDEIRO;2960;9585915.0;553408.0
208708;RU;CEL;JOAO CARNEIRO;133;9584937.0;553201.0
29503;RU; ;JOAQUIM MAGALHAES;1043;9586685.0;552347.0
5013109;RU; ;AGAPITO DOS SANTOS;624;9588107.0;551214.0
3633;RU;PRC;ISABEL;279;9588473.0;551719.0
2281098;RU; ;AGAPITO DOS SANTOS;588;9588159.0;551233.0
3952800;RU; ;LIBERATO BARROSO;970;;
174944;RU; ;NOGUEIRA ACIOLI;1680;9586814.0;553371.0
1642791;AV; ;ALBERTO NEPOMUCENO;199;9588510.0;552860.0
3994854;AV; ;TRISTAO GONCALVES;959;;
4186;RU;PDE;MORORO;1079;9588174.0;551376.0
1675664;RU; ;ANA GONCALVES;1202;9584539.0;554975.0
5958653;RU; ;BELIZARIO TAVORA;221;9584665.0;554922.0
7774;RU; ;GUILHERME ROCHA;253;9588084.0;552407.0
8323;RU;SAO;PAULO;474;9588261.0;552222.0
5959346;RU; ;AGAPITO DOS SANTOS;190;9588557.0;551352.0
8518;RU;SAO;PAULO;1150;9588492.0;551607.0
6325;RU; ;PEDRO PEREIRA;311;9587768.0;552424.0
37275;RU;DNA;TERESA CRISTINA;1604;9587254.0;551223.0
4172;RU;PDE;MORORO;1044;9588211.0;551385.0
5689313;RU; ;LIBERATO BARROSO;940;9588173.0;551602.0
32737;RU; ;QUINTINO BOCAIUVA;430;9586808.0;552302.0
62199;RU; ;SENA MADUREIRA;884;9587910.0;552700.0
9061;RU;SEN;ALENCAR;631;9588423.0;552061.0
1637594;AV; ;ALBERTO NEPOMUCENO;199;9588510.0;552860.0
9907;RU; ;DO TRILHO;1081;9588891.0;551909.0
5723;RU;DOM;PEDRO I;599;9587666.0;552245.0
1639380;AV; ;ALBERTO NEPOMUCENO;199;9588510.0;552860.0
4866;RU; ;AGAPITO DOS SANTOS;140;9588578.0;551357.0
1639381;AV; ;ALBERTO NEPOMUCENO;199;9588510.0;552860.0
1640079;AV; ;ALBERTO NEPOMUCENO;199;9588510.0;552860.0
8968;RU;SEN;ALENCAR;486;9588399.0;552213.0
138620;RU; ;RODRIGUES JUNIOR;921;9587426.0;553184.0
4964875;AV;PDE;IBIAPINA;1313;9588112.0;551073.0
1476;RU;BAR;DO RIO BRANCO;691;9588370.0;552489.0
8563;RU;SAO;PAULO;1432;9588579.0;551306.0
3657;RU;PRC;ISABEL;397;9588365.0;551692.0
177807;RU; ;JOAO CORDEIRO;3100;9585783.0;553396.0
180023;RU; ;SORIANO ALBUQUERQUE;987;9585575.0;554093.0
2017079;RU; ;HENRIQUE RABELO;1376;9586307.0;553160.0
4988566;RU;BAR;DO RIO BRANCO;1975;9587142.0;552096.0
5011137;VL; ;NAZIRA;95;9586346.0;551799.0
5782658;RU; ;HENRIQUE RABELO;1376;9586307.0;553160.0
5967883;RU; ;HENRIQUE RABELO;1376;9586307.0;553160.0
2315247;;;;;9586867.0;553252.0
2017412;RU; ;HENRIQUE RABELO;1376;9586307.0;553160.0
4483469;RU; ;HENRIQUE RABELO;1376;9586307.0;553160.0
2613046;;;;1376;9586867.0;553252.0
4910846;RU; ;HENRIQUE RABELO;1376;9586307.0;553160.0
2017104;RU; ;HENRIQUE RABELO;1376;9586307.0;553160.0
2017107;RU; ;HENRIQUE RABELO;1376;9586307.0;553160.0
2017114;RU; ;HENRIQUE RABELO;1376;9586307.0;553160.0
4640710;RU; ;HENRIQUE RABELO;1376;9586307.0;553160.0
6002250;RU; ;HENRIQUE RABELO;1376;9586307.0;553160.0
2017133;RU; ;HENRIQUE RABELO;1376;9586307.0;553160.0
4850084;RU; ;HENRIQUE RABELO;1376;9586307.0;553160.0
6017813;RU; ;HENRIQUE RABELO;1376;9586307.0;553160.0
2016952;RU; ;HENRIQUE RABELO;1376;9586307.0;553160.0
2016958;RU; ;HENRIQUE RABELO;1376;9586307.0;553160.0
4362151;RU; ;HENRIQUE RABELO;1376;9586307.0;553160.0
2016980;RU; ;HENRIQUE RABELO;1376;9586307.0;553160.0
4096089;RU; ;HENRIQUE RABELO;1376;;
2017055;RU; ;HENRIQUE RABELO;1376;9586307.0;553160.0
2017056;RU; ;HENRIQUE RABELO;1376;9586307.0;553160.0
5066031;RU; ;HENRIQUE RABELO;1376;9586307.0;553160.0
2017060;RU; ;HENRIQUE RABELO;1376;9586307.0;553160.0
5455860;RU; ;HENRIQUE RABELO;1376;9586307.0;553160.0
5321358;RU; ;HENRIQUE RABELO;1376;9586307.0;553160.0
2017070;RU; ;HENRIQUE RABELO;1376;9586307.0;553160.0
4001909;RU; ;HENRIQUE RABELO;1376;;
5086139;RU; ;HENRIQUE RABELO;1376;9586307.0;553160.0
2017168;RU; ;HENRIQUE RABELO;1376;9586307.0;553160.0
5356856;RU; ;HENRIQUE RABELO;1376;9586307.0;553160.0
28952;RU; ;ANTONIO POMPEU;598;9587166.0;552316.0
5380292;RU; ;HENRIQUE RABELO;1376;9586307.0;553160.0
4243733;RU; ;HENRIQUE RABELO;1376;9586307.0;553160.0
2017214;RU; ;HENRIQUE RABELO;1376;9586307.0;553160.0
2007080;VD; ;MOREIRA DA ROCHA;286;9588873.0;553193.0
4702338;RU; ;ANTONIO AUGUSTO;2733;9586090.0;553532.0
2006980;RU;MON;SALAZAR;449;9584833.0;553806.0
4436859;RU; ;DA SAUDADE;350;;
1342038;RU;PDE;ANTONINO ALENCAR;53;9586567.0;553362.0
4779648;RU; ;FLORO BARTOLOMEU;253;9584399.0;554225.0
881040;RU; ;DOS POCINHOS;20;9587960.0;552752.0
2713809;RU; ;HENRIQUE RABELO;1050;9586644.0;553172.0
4365691;RU; ;DOMINGOS OLIMPIO;1309;9587163.0;551633.0
35620;RU; ;ARACATI;86;9586440.0;551679.0
137990;RU; ;PINTO MADEIRA;325;9587665.0;553094.0
182481;RU; ;OSVALDO CRUZ;2847;9585561.0;555014.0
3245;AV; ;TRISTAO GONCALVES;827;9587844.0;551789.0
4356871;RU; ;JUSTINIANO DE SERPA;345;9587268.0;550869.0
3377673;VL; ;JOSE MARIA FILOMENO;8;9588554.0;551789.0
306629;RU;LIV;ARLINDO;16;9588031.0;550711.0
906113;RU;LIV;ARLINDO;18;9588030.0;550703.0
5424397;RU;LIV;ARLINDO;20;9587994.0;550704.0
306645;RU;LIV;ARLINDO;76;9587958.0;550642.0
5410674;RU;LIV;ARLINDO;76;9587958.0;550642.0
5345180;RU;LIV;ARLINDO;82;9587954.0;550714.0
5273321;RU;LIV;ARLINDO;82;9587954.0;550714.0
306649;RU;LIV;ARLINDO;86;9587953.0;550706.0
1132652;RU;LIV;ARLINDO;86;9587946.0;550698.0
770071;RU;LIV;ARLINDO;57;9587964.0;550739.0
1722635;RU;LIV;ARLINDO;110;9587930.0;550664.0
1431162;RU;LIV;ARLINDO;113;9587915.0;550712.0
977370;TR; ;DAVI PASCOAL;23;9587992.0;550814.0
306631;TR; ;DAVI PASCOAL;27;9587975.0;550756.0
1321241;TR; ;DAVI PASCOAL;35;9587981.0;550761.0
1321242;TR; ;DAVI PASCOAL;35;9587981.0;550761.0
1208581;TR; ;DAVI PASCOAL;45;9587980.0;550753.0
306634;TR; ;DAVI PASCOAL;47;9587975.0;550759.0
306635;TR; ;DAVI PASCOAL;49;9587908.0;550710.0
306638;TR; ;DAVI PASCOAL;59;9587908.0;550710.0
306641;TR; ;DAVI PASCOAL;61;9587913.0;550707.0
5439710;TR; ;DAVI PASCOAL;63;9587913.0;550707.0
306643;TR; ;DAVI PASCOAL;71;9587908.0;550713.0
306656;TR; ;DAVI PASCOAL;103;9587890.0;550685.0
306667;TR; ;DAVI PASCOAL;121;9587894.0;550742.0
4817596;TR; ;DAVI PASCOAL;147;9587895.0;550742.0
1310031;RU;LIV;ARLINDO;104;9587928.0;550699.0
911840;RU;LIV;ARLINDO;113;9587915.0;550712.0
1321243;RU;LIV;ARLINDO;113;9587915.0;550712.0
306665;RU;LIV;ARLINDO;116;9587910.0;550706.0
5499841;RU;LIV;ARLINDO;124;9587916.0;550709.0
306670;RU;LIV;ARLINDO;127;9587911.0;550702.0
306671;RU;LIV;ARLINDO;127;9587911.0;550702.0
306672;RU;LIV;ARLINDO;127;9587911.0;550702.0
306673;RU;LIV;ARLINDO;127;9587911.0;550702.0
4060197;RU;LIV;ARLINDO;134;;
1041487;RU;LIV;ARLINDO;134;9587905.0;550711.0
306679;RU;LIV;ARLINDO;135;9587906.0;550704.0
306680;RU;LIV;ARLINDO;137;9587910.0;550719.0
5026438;RU;LIV;ARLINDO;140;9587870.0;550708.0
5242807;RU;LIV;ARLINDO;143;9587868.0;550715.0
306686;RU;LIV;ARLINDO;148;9587867.0;550707.0
306687;RU;LIV;ARLINDO;149;9587862.0;550713.0
306688;RU;LIV;ARLINDO;150;9587870.0;550713.0
6003844;RU;LIV;ARLINDO;154;9587865.0;550707.0
306691;RU;LIV;ARLINDO;155;9587864.0;550715.0
5473557;RU;LIV;ARLINDO;159;;
306699;RU;LIV;ARLINDO;173;9587873.0;550706.0
1639343;RU;LIV;ARLINDO;173;9587873.0;550706.0
306702;RU;LIV;ARLINDO;178;9587858.0;550709.0
5357452;RU;LIV;ARLINDO;180;9587861.0;550714.0
1578822;RU;LIV;ARLINDO;180;9587870.0;550718.0
4819260;RU;LIV;ARLINDO;180;9587861.0;550714.0
306705;RU;LIV;ARLINDO;186;9587825.0;550718.0
306706;RU;LIV;ARLINDO;190;9587824.0;550710.0
1204225;RU;LIV;ARLINDO;191;9587834.0;550716.0
5602947;RU;LIV;ARLINDO;191;9587819.0;550716.0
1234538;RU;LIV;ARLINDO;191;9587819.0;550716.0
2759969;RU;LIV;ARLINDO;191;9587819.0;550716.0
864344;RU;LIV;ARLINDO;191;9587819.0;550716.0
1164650;RU;LIV;ARLINDO;192;9587845.0;550711.0
306708;RU;LIV;ARLINDO;196;9587821.0;550710.0
4851613;RU;LIV;ARLINDO;201;9587811.0;550737.0
1580948;RU;LIV;ARLINDO;201;9587811.0;550737.0
4039319;RU;LIV;ARLINDO;201;;
1581558;RU;LIV;ARLINDO;201;9587811.0;550737.0
1580950;RU;LIV;ARLINDO;201;9587811.0;550737.0
5537425;RU;LIV;ARLINDO;201;9587811.0;550737.0
1581560;RU;LIV;ARLINDO;201;9587811.0;550737.0
306711;RU;LIV;ARLINDO;210;9587822.0;550705.0
306713;RU;LIV;ARLINDO;214;9587817.0;550720.0
306716;RU;LIV;ARLINDO;216;9587831.0;550714.0
306718;RU;LIV;ARLINDO;220;9587822.0;550722.0
306719;RU;LIV;ARLINDO;224;9587830.0;550709.0
306720;RU;LIV;ARLINDO;225;9587786.0;550715.0
1245855;RU;LIV;ARLINDO;225;9587803.0;550731.0
306721;RU;LIV;ARLINDO;240;9587778.0;550717.0
306722;RU;LIV;ARLINDO;241;9587778.0;550720.0
1164651;RU;LIV;ARLINDO;241;9587778.0;550720.0
4982485;RU;LIV;ARLINDO;241;9587778.0;550720.0
306726;RU;LIV;ARLINDO;244;9587785.0;550722.0
306729;RU;LIV;ARLINDO;250;9587783.0;550714.0
